timestamp,label,conf,p_neutro,p_miedo,p_ira,p_alegria
1767912125.501422,neutro,0.7713,0.771329,0.007601,0.059060,0.162009
1767912126.6958838,neutro,0.7297,0.729724,0.021302,0.087719,0.161254
1767912127.898161,neutro,0.6603,0.660312,0.029665,0.065491,0.244531
1767912129.0884724,neutro,0.6163,0.616343,0.030421,0.123512,0.229723
1767912130.2784457,neutro,0.6594,0.659361,0.030267,0.127558,0.182813
1767912131.4857705,neutro,0.7332,0.733230,0.022832,0.129384,0.114554
1767912132.6925132,neutro,0.7832,0.783239,0.009257,0.093823,0.113681
1767912133.86975,neutro,0.8972,0.897179,0.001150,0.093647,0.008024
1767912135.0394146,neutro,0.9636,0.963645,0.000748,0.029054,0.006554
1767912136.2523277,neutro,0.9660,0.965991,0.001015,0.029239,0.003755
1767912137.401675,neutro,0.9618,0.961753,0.001388,0.032311,0.004548
1767912138.5787747,neutro,0.9623,0.962315,0.001531,0.031444,0.004710
1767912139.7656822,neutro,0.9583,0.958259,0.001421,0.033940,0.006379
1767912140.9378648,neutro,0.9554,0.955441,0.001213,0.035713,0.007632
1767912142.13991,neutro,0.9545,0.954518,0.001018,0.035942,0.008523
1767912143.3022497,neutro,0.9545,0.954494,0.000730,0.035376,0.009400
1767912144.513803,neutro,0.9529,0.952896,0.000906,0.036689,0.009510
1767912145.6868238,neutro,0.9319,0.931932,0.001698,0.057652,0.008718
1767912146.8485148,neutro,0.8903,0.890262,0.002410,0.083629,0.023699
1767912148.0739002,neutro,0.8860,0.886048,0.002385,0.084854,0.026714
1767912149.2300978,neutro,0.8804,0.880358,0.002321,0.085273,0.032047
1767912150.4606948,neutro,0.8766,0.876645,0.001898,0.083984,0.037472
1767912151.636449,neutro,0.8417,0.841721,0.000961,0.119002,0.038315
1767912152.8081868,neutro,0.8704,0.870403,0.000107,0.105725,0.023765
1767912153.9801648,neutro,0.8591,0.859113,0.000058,0.116687,0.024141
1767912155.188489,neutro,0.8372,0.837215,0.000033,0.131065,0.031687
1767912156.3948622,neutro,0.8330,0.832974,0.000023,0.125084,0.041918
1767912157.6024644,neutro,0.8845,0.884484,0.000039,0.063550,0.051927
1767912158.7895527,neutro,0.8974,0.897438,0.000049,0.045300,0.057213
1767912160.0203824,neutro,0.9112,0.911206,0.000092,0.027454,0.061248
1767912161.239041,neutro,0.8018,0.801777,0.005719,0.007067,0.185438
1767912162.394198,neutro,0.7199,0.719881,0.005996,0.081462,0.192662
1767912163.5746665,neutro,0.7237,0.723710,0.006002,0.089564,0.180724
1767912164.7560346,neutro,0.7188,0.718819,0.006000,0.101431,0.173751
1767912165.9361968,neutro,0.7199,0.719909,0.005981,0.109435,0.164676
1767912167.1872292,neutro,0.8613,0.861335,0.000364,0.112700,0.025601
1767912168.4331048,neutro,0.9563,0.956281,0.000208,0.040722,0.002789
1767912169.6214032,neutro,0.9602,0.960155,0.000246,0.036329,0.003270
1767912170.875967,neutro,0.9600,0.959982,0.000348,0.035658,0.004012
1767912172.0860183,neutro,0.8558,0.855751,0.009771,0.035945,0.098532
1767912173.3032093,neutro,0.8505,0.850519,0.010119,0.040307,0.099055
1767912174.5109553,neutro,0.8445,0.844534,0.010007,0.043606,0.101853
1767912175.765927,neutro,0.8435,0.843467,0.009967,0.042817,0.103749
1767912176.9609175,neutro,0.8484,0.848450,0.009884,0.034376,0.107290
1767912178.18082,neutro,0.9507,0.950693,0.000476,0.031240,0.017591
1767912179.4675548,neutro,0.9480,0.947956,0.000165,0.032239,0.019640
1767912180.6897163,neutro,0.9547,0.954715,0.000148,0.028361,0.016776
1767912181.9418333,neutro,0.8678,0.867825,0.000165,0.035841,0.096169
1767912183.1175416,neutro,0.7660,0.766001,0.000145,0.032893,0.200961
1767912184.2906988,neutro,0.6897,0.689697,0.001229,0.027660,0.281414
1767912185.4833157,neutro,0.5730,0.572962,0.109365,0.023464,0.294209
1767912186.705266,neutro,0.4937,0.493737,0.181193,0.022900,0.302170
1767912187.9257188,neutro,0.4488,0.448751,0.318884,0.011222,0.221143
1767912189.0846572,miedo,0.4416,0.435268,0.441565,0.010831,0.112336
1767912190.303807,miedo,0.5773,0.385701,0.577344,0.009762,0.027193
1767912191.4700475,miedo,0.5501,0.429859,0.550105,0.008328,0.011708
1767912192.645955,miedo,0.5153,0.413182,0.515335,0.068697,0.002786
1767912193.8385608,neutro,0.5219,0.521889,0.378259,0.098164,0.001688
1767912195.0028841,neutro,0.6316,0.631593,0.257668,0.110001,0.000737
1767912196.2195325,neutro,0.7239,0.723890,0.156330,0.119576,0.000204
1767912197.4187841,neutro,0.7183,0.718336,0.094706,0.128021,0.058936
1767912198.6290073,neutro,0.7895,0.789512,0.073645,0.063963,0.072880
1767912199.828498,neutro,0.8052,0.805221,0.085402,0.034044,0.075332
1767912201.0511374,neutro,0.7761,0.776129,0.119962,0.022968,0.080941
