timestamp,ecg,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z,time_sec,label
1762530708.375932,1749,0.6621205806732178,0.4094943404197693,-0.4525263905525207,0.6718224883079529,0.3873151838779449,-0.4411005079746246,0.6775892972946167,0.3865381479263305,-0.4411054253578186,0.6819397807121277,0.3854077458381653,-0.4412408471107483,0.6548963785171509,0.3876227140426636,-0.4428982138633728,0.6502244472503662,0.3871804475784302,-0.4429763257503509,0.6458079218864441,0.3865728974342346,-0.4430331587791443,0.688515305519104,0.3840403258800506,-0.3353492617607116,0.63441002368927,0.3854930102825165,-0.3430537283420563,0.669974148273468,0.4226520657539367,-0.4104456305503845,0.6543855667114258,0.4223036766052246,-0.4126479029655456,0.7156610488891602,0.4481039643287658,-0.2520033717155456,0.608995795249939,0.4489929974079132,-0.2492047250270843,0.7542551755905151,0.5341159701347351,-0.4004242420196533,0.5783267617225647,0.5439228415489197,-0.3940191566944122,0.7450196146965027,0.5022112131118774,-0.595432698726654,0.5865899920463562,0.4758407473564148,-0.5793759226799011,0.7421669960021973,0.4952647387981415,-0.6217626333236694,0.5883127450942993,0.4565680623054504,-0.6034046411514282,0.7368556261062622,0.4644074738025665,-0.6047119498252869,0.5911319851875305,0.4398176372051239,-0.5796250700950623,0.7375918626785278,0.4867914319038391,-0.5909456610679626,0.5927453637123108,0.4481542408466339,-0.5710002779960632,0.6905022263526917,0.5733034014701843,0.0013885870575904,0.6328884959220886,0.5707182288169861,-0.0014856392517685,0.721204400062561,0.6134666204452515,-0.3354832530021667,0.5835486650466919,0.6155428290367126,-0.3599694669246673,0.6975097060203552,0.7027350664138794,-0.1091742366552352,0.600426197052002,0.7042557597160339,-0.0999259874224662,0.6868640184402466,0.7154216766357422,-0.0901967957615852,0.6089450120925903,0.7151579260826111,-0.0770904421806335,0.7119180560112,0.745307981967926,-0.1786565035581588,0.5875756144523621,0.750744640827179,-0.1582471430301666,0.0,neutro
1762530708.5194898,1932,0.6619318723678589,0.4032360315322876,-0.0786954313516616,0.6711931228637695,0.384797602891922,-0.0570996329188346,0.6769410967826843,0.3843059837818146,-0.0570963025093078,0.6816085577011108,0.383429616689682,-0.057196021080017,0.6529164910316467,0.3841243982315063,-0.0595689825713634,0.6483085751533508,0.3839208781719208,-0.0595696195960044,0.6443796753883362,0.3837457597255707,-0.059603501111269,0.6886882185935974,0.3831028342247009,0.0439037159085273,0.6345789432525635,0.3853756785392761,0.0350843369960784,0.6700339913368225,0.4176204800605774,-0.0425923876464366,0.6538993120193481,0.4196653664112091,-0.0456419810652732,0.7191389799118042,0.4562120139598846,0.0738426893949508,0.6073698401451111,0.4628562927246094,0.0672948732972145,0.7630454897880554,0.6068267822265625,-0.1066938489675521,0.5755497813224792,0.6078020930290222,-0.0833605825901031,0.7444302439689636,0.5045831203460693,-0.3172094225883484,0.5835704207420349,0.4913224577903747,-0.2755707502365112,0.7384606599807739,0.4869667291641235,-0.3455711603164673,0.5862311124801636,0.4618750512599945,-0.2995928227901459,0.735044538974762,0.463679164648056,-0.3115886449813843,0.5894376039505005,0.4485796689987182,-0.2749897241592407,0.734197199344635,0.4731855094432831,-0.3068910837173462,0.5908620953559875,0.4572546780109405,-0.2669098973274231,0.6950931549072266,0.5975828170776367,-0.0010716280667111,0.6321618556976318,0.6021579504013062,0.0012751589529216,0.7245405912399292,0.6256464123725891,-0.3479452431201935,0.5892967581748962,0.6342942714691162,-0.3377395272254944,0.7042115330696106,0.7325608134269714,-0.2568011879920959,0.6002804040908813,0.7527163028717041,-0.2185534238815307,0.6947180032730103,0.747792661190033,-0.2511923909187317,0.6076803207397461,0.7697776556015015,-0.2103407829999923,0.7168209552764893,0.7732341289520264,-0.3456033170223236,0.5895358324050903,0.8033435940742493,-0.2992203533649444,0.14355778694152832,neutro
1762530708.5961356,1825,0.6621438264846802,0.3990076184272766,-0.1268115192651748,0.6712003946304321,0.3806992471218109,-0.1098086982965469,0.6769213676452637,0.3804486393928528,-0.1098812222480773,0.6816020607948303,0.3799082636833191,-0.1100102663040161,0.6527844667434692,0.3804308474063873,-0.1140519827604293,0.6479793190956116,0.3808562159538269,-0.1140364855527877,0.6441003680229187,0.3814222514629364,-0.1141281574964523,0.688707709312439,0.3814331591129303,-0.0275061875581741,0.6347193121910095,0.3854458630084991,-0.042243093252182,0.6706899404525757,0.4136643409729004,-0.0965400487184524,0.6538940668106079,0.4182171821594238,-0.1010176688432693,0.7210198640823364,0.4595313966274261,0.0062299994751811,0.6059256792068481,0.4699660539627075,0.0050117298960685,0.7651284337043762,0.611120343208313,-0.1036517620086669,0.5745847821235657,0.6193057894706726,-0.0961452051997184,0.7436589002609253,0.506798505783081,-0.2592704594135284,0.5793951749801636,0.4973883628845215,-0.2442896068096161,0.7323451042175293,0.4829924404621124,-0.2758766412734985,0.5848127007484436,0.4668368995189667,-0.2573014497756958,0.7321103811264038,0.4635124504566192,-0.2435639202594757,0.5880962610244751,0.4534975290298462,-0.2379624843597412,0.73273766040802,0.4696707725524902,-0.2475052177906036,0.5887190699577332,0.461223155260086,-0.2371317893266677,0.6970698833465576,0.6135432124137878,-0.0028441969770938,0.6306516528129578,0.6102563738822937,0.0030166369397193,0.7262254953384399,0.6671651601791382,-0.252039223909378,0.5804526209831238,0.6439496874809265,-0.144868403673172,0.7063990831375122,0.7536790370941162,-0.0805863067507743,0.5446475744247437,0.7624521851539612,-0.0420753471553325,0.6969111561775208,0.766254186630249,-0.0627106800675392,0.5466707944869995,0.7855664491653442,-0.0333898104727268,0.7187897562980652,0.7919765710830688,-0.1135922670364379,0.5201902985572815,0.8055356740951538,-0.1016636490821838,0.22020363807678223,neutro
1762530708.7127278,1910,0.661962628364563,0.3958850502967834,-0.2019120454788208,0.6706538796424866,0.378361701965332,-0.1858589053153991,0.6761665940284729,0.3784667253494262,-0.1859182268381118,0.6809264421463013,0.3782681822776794,-0.1860558986663818,0.652161717414856,0.3769868016242981,-0.1887657940387725,0.6473066806793213,0.3771157264709472,-0.1887775510549545,0.6434942483901978,0.3776324391365051,-0.1888719648122787,0.6885498762130737,0.3808334767818451,-0.0997273176908493,0.6347187757492065,0.3846572637557983,-0.1107126101851463,0.670659065246582,0.4115106761455536,-0.1700960993766784,0.6531219482421875,0.4153502583503723,-0.1735115349292755,0.7217031121253967,0.4597557187080383,-0.0559670403599739,0.6018259525299072,0.4689240157604217,-0.0518515594303607,0.7667694091796875,0.6164671778678894,-0.1712304055690765,0.5747222304344177,0.6199800372123718,-0.1682763993740081,0.7430771589279175,0.5066437125205994,-0.3309655785560608,0.5770373344421387,0.4967219233512878,-0.3305666744709015,0.7277504205703735,0.4784280657768249,-0.3477118909358978,0.583521842956543,0.4667028784751892,-0.3458917737007141,0.729934811592102,0.4625223875045776,-0.3139415681362152,0.5861383676528931,0.4526540637016296,-0.3217540383338928,0.7314945459365845,0.4669485986232757,-0.3179735541343689,0.5864335298538208,0.4599013924598694,-0.3214598596096039,0.6969435214996338,0.6168411374092102,-0.0031519618351012,0.6263898611068726,0.6138862371444702,0.0032548145391047,0.7241488099098206,0.6786165833473206,-0.2725225985050201,0.5638920068740845,0.659695565700531,-0.1850384324789047,0.7110775113105774,0.7705191969871521,-0.0729918479919433,0.5231257081031799,0.7823905348777771,-0.0431675538420677,0.702806830406189,0.7854307293891907,-0.0533009581267833,0.5242077112197876,0.8059131503105164,-0.0305381920188665,0.7277213335037231,0.8099735975265503,-0.1155490055680275,0.5001480579376221,0.8287581205368042,-0.1075108870863914,0.3367958068847656,neutro
1762530708.8049812,1835,0.6619710922241211,0.3956765830516815,-0.2660765051841736,0.6704952716827393,0.3778388798236847,-0.2514668405056,0.675861120223999,0.3777367770671844,-0.2515059113502502,0.6806796193122864,0.3773862421512604,-0.2516525387763977,0.6520366668701172,0.3768076598644256,-0.2515463829040527,0.6469300389289856,0.3768726289272308,-0.2515774965286255,0.6430178284645081,0.3773485720157623,-0.2516558170318603,0.6883915066719055,0.3799674212932586,-0.1572626680135727,0.6346325874328613,0.3846513628959656,-0.155406579375267,0.6706734895706177,0.4108535051345825,-0.229898139834404,0.6529165506362915,0.4142836332321167,-0.2297175675630569,0.7234926819801331,0.4607291221618652,-0.0983521044254303,0.6025440096855164,0.4683366417884826,-0.0763484835624694,0.7658963799476624,0.6213393807411194,-0.2254494726657867,0.5735437273979187,0.6187351942062378,-0.2027075290679931,0.7430969476699829,0.5098216533660889,-0.4038897454738617,0.5750699043273926,0.494907945394516,-0.3776011765003204,0.7280423045158386,0.4784110486507416,-0.426505982875824,0.5818073153495789,0.4662511944770813,-0.3939030468463897,0.7301037907600403,0.4625492095947265,-0.3932366073131561,0.5844510793685913,0.4521426856517792,-0.371997982263565,0.7318520545959473,0.4684086441993713,-0.391435444355011,0.5845174789428711,0.4592686295509338,-0.3694230914115906,0.6976796388626099,0.6223562359809875,-0.0080902120098471,0.6258758902549744,0.6201991438865662,0.0081672770902514,0.7234182357788086,0.6843909621238708,-0.3277527987957001,0.558569610118866,0.657141923904419,-0.2182263433933258,0.7112944722175598,0.7880317568778992,-0.0982961878180503,0.5129026174545288,0.7843481302261353,-0.0493924245238304,0.702327311038971,0.8049517869949341,-0.0695774629712104,0.51365727186203,0.8107976913452148,-0.0341357141733169,0.7286331057548523,0.8308955430984497,-0.1446631848812103,0.4853886067867279,0.8298993706703186,-0.1240968108177185,0.4290492534637451,neutro
1762530708.9060605,1804,0.6584812998771667,0.3942610025405884,-0.1548091769218444,0.6672003269195557,0.3758842647075653,-0.1402272433042526,0.6729000210762024,0.3757680356502533,-0.1402585953474044,0.6776952743530273,0.3754554390907287,-0.14036725461483,0.6473899483680725,0.3755107223987579,-0.1393744200468063,0.6424212455749512,0.375843197107315,-0.1393650770187378,0.6384425759315491,0.3764746487140655,-0.1394152790307998,0.6871527433395386,0.3788157999515533,-0.0578706935048103,0.6314722299575806,0.3845605254173279,-0.0526314564049243,0.6691564917564392,0.4096992909908294,-0.1238932013511657,0.6492352485656738,0.413457989692688,-0.1226501241326332,0.7237419486045837,0.4650925397872925,-0.0200727637857198,0.6027794480323792,0.4712934494018554,0.0177972093224525,0.7649271488189697,0.6209803819656372,-0.1251081377267837,0.5717133283615112,0.6147030591964722,-0.0926641970872879,0.7418785691261292,0.5095022916793823,-0.270383208990097,0.5715981721878052,0.4959346354007721,-0.2723339200019836,0.7264431118965149,0.4776072204113006,-0.2855096161365509,0.5769145488739014,0.4671205580234527,-0.2859091460704803,0.7281785011291504,0.4621352851390838,-0.2528267502784729,0.5797342658042908,0.4535194933414459,-0.2662632763385772,0.7300736308097839,0.4671424627304077,-0.2576449513435364,0.5799378752708435,0.4606344997882843,-0.2656241059303283,0.6962902545928955,0.6446144580841064,-0.0152531145140528,0.6258959174156189,0.6332040429115295,0.0152630358934402,0.7209128141403198,0.712868869304657,-0.245581105351448,0.5497003197669983,0.6489516496658325,-0.140222281217575,0.6957237124443054,0.8438451290130615,-0.1271815747022628,0.4925697743892669,0.7848135232925415,-0.06392103433609,0.6851743459701538,0.8637973070144653,-0.1154969111084938,0.4933179318904876,0.8144876956939697,-0.0516924187541008,0.7043589949607849,0.8885223269462585,-0.1796425431966781,0.4575517773628235,0.8262357711791992,-0.1287551820278167,0.5301284790039062,neutro
1762530709.0141976,2045,0.6549409031867981,0.3942561447620392,-0.1341450363397598,0.6638256311416626,0.3757367730140686,-0.1189933642745018,0.6699636578559875,0.3756707906723022,-0.1190406307578086,0.6749323606491089,0.3753677010536194,-0.119145929813385,0.6439993381500244,0.375284343957901,-0.1170712932944297,0.6391748189926147,0.3756165206432342,-0.1170752272009849,0.6349946856498718,0.3762551248073578,-0.1171260252594947,0.6842130422592163,0.3786969780921936,-0.0364711806178092,0.628387451171875,0.3844438195228576,-0.025859847664833,0.6669191122055054,0.4094884991645813,-0.1029443368315696,0.6455994844436646,0.4130871593952179,-0.1003572791814804,0.7232017517089844,0.4686262309551239,-0.0010551296873018,0.6012903451919556,0.4714382886886596,0.0416751243174076,0.7625738978385925,0.6236922740936279,-0.1253548562526703,0.5681847929954529,0.6141417622566223,-0.0711193159222602,0.739031970500946,0.5093565583229065,-0.2735839486122131,0.5676255226135254,0.4956307411193847,-0.2543709576129913,0.7233327627182007,0.4791030585765838,-0.2910042107105255,0.5734671950340271,0.4667825102806091,-0.2702049314975738,0.7242594361305237,0.462244838476181,-0.253305435180664,0.576723575592041,0.4535946249961853,-0.2512148022651672,0.7257813215255737,0.4681442379951477,-0.2591929733753204,0.5766879320144653,0.4609626233577728,-0.2484186440706253,0.6876085996627808,0.6530061960220337,-0.0174740869551897,0.6172903776168823,0.6417059302330017,0.0175636671483516,0.7078572511672974,0.754153311252594,-0.235687255859375,0.5491088628768921,0.6851712465286255,-0.1697458326816558,0.696078896522522,0.893191933631897,-0.1441660970449447,0.4986518323421478,0.8327633142471313,-0.0712503120303154,0.686253547668457,0.9122875332832336,-0.1382398903369903,0.4996595978736877,0.8621566891670227,-0.0645346790552139,0.7072656750679016,0.941723644733429,-0.2335482835769653,0.4687749445438385,0.8756344318389893,-0.1629723459482193,0.6382656097412109,neutro
1762530709.1435187,1570,0.651715874671936,0.395140141248703,-0.162495881319046,0.6606142520904541,0.3762395977973938,-0.1508083641529083,0.6669352650642395,0.3761500716209411,-0.1508463770151138,0.6720122694969177,0.3758130967617035,-0.1509371101856231,0.6413294076919556,0.375890702009201,-0.1472959220409393,0.6364918947219849,0.3761923611164093,-0.1472899168729782,0.6320893168449402,0.3767407238483429,-0.1473612040281295,0.6806485056877136,0.3788060843944549,-0.0717120021581649,0.6253045797348022,0.3844550848007202,-0.0548145547509193,0.6638034582138062,0.4099912643432617,-0.1317620426416397,0.6424147486686707,0.4133628606796264,-0.1272260248661041,0.721118152141571,0.4695249497890472,-0.0257688853889703,0.6002156734466553,0.4701184332370758,0.0190533772110939,0.7599223256111145,0.6219772696495056,-0.1343935132026672,0.5654042959213257,0.6118803024291992,-0.0801454111933708,0.7345383763313293,0.5088894963264465,-0.274658054113388,0.5642645955085754,0.4952141940593719,-0.2604043483734131,0.7201266288757324,0.4800402820110321,-0.2891374230384826,0.5708103179931641,0.4665012061595917,-0.2757416367530823,0.7195765376091003,0.4628720581531524,-0.2514780461788177,0.5746671557426453,0.4535655677318573,-0.2584674954414367,0.7203516960144043,0.468706876039505,-0.2591394782066345,0.574811577796936,0.4610169529914856,-0.2550899386405945,0.6798526644706726,0.6601902842521667,-0.0195527058094739,0.6136225461959839,0.6430169939994812,0.0195549931377172,0.7007998824119568,0.7547717690467834,-0.2172657251358032,0.5373979210853577,0.6917335391044617,-0.1572408825159073,0.6862215995788574,0.8929900527000427,-0.1408067792654037,0.4953166544437408,0.8350964188575745,-0.0631487965583801,0.6775557994842529,0.9127506613731384,-0.1253226101398468,0.4978407025337219,0.8624070882797241,-0.0554699301719665,0.695686936378479,0.9514102935791016,-0.2126549184322357,0.465390145778656,0.8852713704109192,-0.1382430791854858,0.7675867080688477,neutro
1762530709.2368855,1441,0.6510128974914551,0.3955188989639282,-0.2121681869029998,0.6594281792640686,0.3765720725059509,-0.2001072168350219,0.6655994653701782,0.3764658868312835,-0.200129821896553,0.6706205606460571,0.3761075139045715,-0.2002313137054443,0.6406722664833069,0.3762410581111908,-0.1959640681743621,0.6357917189598083,0.3765309751033783,-0.1959814727306366,0.6313599944114685,0.3770474791526794,-0.196041002869606,0.678729772567749,0.3788650333881378,-0.1137919872999191,0.6240654587745667,0.3845745325088501,-0.092573843896389,0.6627534627914429,0.4099093675613403,-0.1786184757947921,0.641745924949646,0.4130909740924835,-0.1730909943580627,0.720126748085022,0.4707835614681244,-0.059807788580656,0.5998799800872803,0.4700494110584259,-0.0066344947554171,0.7568873763084412,0.6217538118362427,-0.1782165467739105,0.5641930103302002,0.6108290553092957,-0.1081497892737388,0.7321597337722778,0.508762001991272,-0.3279909193515777,0.563366711139679,0.494392454624176,-0.2973063588142395,0.7184063196182251,0.4803074598312378,-0.3482316136360168,0.5698069930076599,0.4663087427616119,-0.315521091222763,0.7185538411140442,0.4640750586986542,-0.3127251267433166,0.574070930480957,0.4530187547206878,-0.30278280377388,0.7194503545761108,0.4693188071250915,-0.3137964606285095,0.5743521451950073,0.460524171590805,-0.2941645383834839,0.6780275106430054,0.6698445081710815,-0.0252186153084039,0.6130987405776978,0.6535660028457642,0.0251590870320796,0.6964889764785767,0.7480242848396301,-0.2362841367721557,0.544232964515686,0.6952923536300659,-0.1625916063785553,0.6715879440307617,0.9093567728996276,-0.1444409936666488,0.5103081464767456,0.8563275933265686,-0.0617567002773284,0.6631301641464233,0.93144953250885,-0.1353936940431594,0.513609766960144,0.8869648575782776,-0.0530491173267364,0.6753409504890442,0.9714807271957396,-0.2284207046031952,0.4818482398986816,0.9064737558364868,-0.1386462897062301,0.8609535694122314,neutro
1762530709.332838,1547,0.6459347605705261,0.3955955803394317,-0.1690743863582611,0.6542035341262817,0.3759756684303283,-0.1561659425497055,0.6608641743659973,0.3758443892002105,-0.1561523526906967,0.6664761900901794,0.3756339848041534,-0.1562171727418899,0.6363881230354309,0.3763592541217804,-0.1522593796253204,0.6316782832145691,0.3767242431640625,-0.1523631662130355,0.6273147463798523,0.377250611782074,-0.1524139195680618,0.6751004457473755,0.3788515925407409,-0.0730711668729782,0.6214331984519958,0.3846202194690704,-0.0555802583694458,0.658907949924469,0.4100600183010101,-0.1372007578611374,0.6378909349441528,0.4129465520381927,-0.1323759257793426,0.7193731069564819,0.473141461610794,-0.0244498811662197,0.5959314703941345,0.473966509103775,0.0030745910480618,0.7524216771125793,0.6251115202903748,-0.1418032944202423,0.5612273216247559,0.6148576736450195,-0.1008373126387596,0.7277742028236389,0.5099883079528809,-0.3004697263240814,0.5610715746879578,0.4941471219062805,-0.2802863717079162,0.7141589522361755,0.4838320016860962,-0.3190202116966247,0.5660103559494019,0.4653660953044891,-0.2982497811317444,0.7144763469696045,0.4678748846054077,-0.2833794355392456,0.5698424577713013,0.4528602063655853,-0.280678927898407,0.71458500623703,0.4708002209663391,-0.2867424190044403,0.5710586309432983,0.4601916968822479,-0.2759458422660827,0.6790797710418701,0.685447633266449,-0.0154673401266336,0.6119028329849243,0.6731836199760437,0.0153944613412022,0.6925454139709473,0.7983506321907043,-0.1513965874910354,0.5528948903083801,0.7893486618995667,-0.0770493447780609,0.6735309362411499,0.9608834981918336,-0.0662898123264312,0.5606463551521301,0.9473698735237122,0.0549641847610473,0.6733699440956116,0.9706801176071168,-0.0591957867145538,0.5629174113273621,0.9664462804794312,0.066963717341423,0.6876063346862793,1.030848503112793,-0.1389132440090179,0.5423422455787659,1.0049108266830444,-0.0083291288465261,0.9569060802459717,neutro
