timestamp,ecg,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
1754076166.0289054,1563,0.6365500092506409,0.4997401237487793,-0.705687403678894,0.6569026112556458,0.44778722524642944,-0.6808393001556396,0.6675881147384644,0.4471314549446106,-0.6803986430168152,0.6764693856239319,0.4467511773109436,-0.6802354454994202,0.6125881671905518,0.44361162185668945,-0.6831745505332947,0.5958989858627319,0.4411880373954773,-0.6828681230545044,0.5825121998786926,0.44037187099456787,-0.6829073429107666,0.6850858330726624,0.46312931180000305,-0.44031232595443726,0.5593124032020569,0.4578240215778351,-0.4418049454689026,0.6549022197723389,0.543364405632019,-0.6088415384292603,0.6028590798377991,0.5470936298370361,-0.6098418235778809,0.7786980867385864,0.6699619889259338,-0.24664950370788574,0.44804996252059937,0.6645473837852478,-0.2457139790058136,0.9498152732849121,0.9946069717407227,-0.43135523796081543,0.3121386170387268,0.9538944959640503,-0.11980428546667099,0.8155374526977539,0.852508008480072,-0.7795747518539429,0.2795310318470001,1.2116334438323975,-0.2752704322338104,0.7475505471229553,0.8192517757415771,-0.8587907552719116,0.25138595700263977,1.29575514793396,-0.2964276671409607,0.736402690410614,0.7634786367416382,-0.7778113484382629,0.283424437046051,1.2849011421203613,-0.34982064366340637,0.7480809688568115,0.7707332372665405,-0.7552368640899658,0.3007845878601074,1.2597554922103882,-0.30253151059150696,0.7223708629608154,1.2403706312179565,-0.02503221295773983,0.49731555581092834,1.2402169704437256,0.029319802299141884,0.7206224203109741,1.70781409740448,0.13018040359020233,0.5081101655960083,1.7097262144088745,0.1872749626636505,0.7133283615112305,2.1094071865081787,0.7302734851837158,0.5190282464027405,2.1110801696777344,0.6309882402420044,0.7135526537895203,2.1756272315979004,0.7742634415626526,0.5191233158111572,2.177626609802246,0.6654701828956604,0.6961585283279419,2.251713752746582,0.419375479221344,0.5381401777267456,2.2554526329040527,0.23805351555347443
1754076166.0766628,1562,0.6369079351425171,0.4990946054458618,-0.649653971195221,0.6575067043304443,0.4477868974208832,-0.6145424842834473,0.6683477163314819,0.4472525417804718,-0.6142439246177673,0.6775315403938293,0.44720035791397095,-0.6140241026878357,0.6134803295135498,0.4433256983757019,-0.620451807975769,0.5963165163993835,0.44079291820526123,-0.6201014518737793,0.5825117230415344,0.43983373045921326,-0.6202656626701355,0.6860161423683167,0.46470803022384644,-0.3443779945373535,0.5586603283882141,0.45674383640289307,-0.3637670874595642,0.6547474265098572,0.5433709025382996,-0.5450650453567505,0.6027355790138245,0.5469627976417542,-0.5506256818771362,0.7752079367637634,0.6699853539466858,-0.1520724892616272,0.4484059810638428,0.6627090573310852,-0.1855156272649765,0.9505354166030884,0.9939121603965759,-0.42046093940734863,0.3122609257698059,0.9494041204452515,-0.10776586830615997,0.815499484539032,0.8525201082229614,-0.8904809951782227,0.27597737312316895,1.1890560388565063,-0.31167665123939514,0.7475967407226562,0.822067141532898,-0.9873808026313782,0.2491607367992401,1.2708758115768433,-0.3481059968471527,0.736408531665802,0.7656409740447998,-0.9041082262992859,0.2793107330799103,1.2594984769821167,-0.39610376954078674,0.7480796575546265,0.7727181911468506,-0.8700467348098755,0.29486796259880066,1.235242247581482,-0.3403327763080597,0.7151597738265991,1.2456151247024536,-0.02549000084400177,0.48645395040512085,1.241446614265442,0.029896903783082962,0.6970364451408386,1.729474425315857,0.023984383791685104,0.47807198762893677,1.7247134447097778,0.17465654015541077,0.6785385608673096,2.1563379764556885,0.4859886169433594,0.46565762162208557,2.150068521499634,0.5687962770462036,0.6816592812538147,2.224688768386841,0.5143542289733887,0.45956334471702576,2.2192041873931885,0.5986520648002625,0.6440141797065735,2.299414873123169,0.12627047300338745,0.4977445602416992,2.298116445541382,0.15050919353961945
1754076166.145198,1552,0.6370176076889038,0.49826347827911377,-0.6588705778121948,0.6581928133964539,0.44773373007774353,-0.6310136318206787,0.6693998575210571,0.44727256894111633,-0.6306558847427368,0.6790348291397095,0.4473970830440521,-0.6304714679718018,0.6135421395301819,0.4426596462726593,-0.6350916028022766,0.5963022112846375,0.43992531299591064,-0.6347703337669373,0.5821477770805359,0.438665509223938,-0.6348737478256226,0.6874386072158813,0.4653468132019043,-0.3672896921634674,0.5584474802017212,0.4553907811641693,-0.3825145959854126,0.654746413230896,0.5432741045951843,-0.5606244206428528,0.602587103843689,0.5463749766349792,-0.5639544725418091,0.7741237878799438,0.6700371503829956,-0.16433744132518768,0.4485569894313812,0.6624714136123657,-0.19666491448879242,0.9509621858596802,0.9943641424179077,-0.425325870513916,0.3119165003299713,0.9494592547416687,-0.1110798567533493,0.8157383799552917,0.8527607321739197,-0.9322646260261536,0.2727317810058594,1.1906145811080933,-0.34254589676856995,0.7476680278778076,0.823602020740509,-1.0292125940322876,0.24641337990760803,1.271377444267273,-0.3787722587585449,0.7366992235183716,0.7669437527656555,-0.9456459879875183,0.2764054834842682,1.261224389076233,-0.42810219526290894,0.7483316659927368,0.7739699482917786,-0.9118688702583313,0.29125094413757324,1.2359472513198853,-0.3716658353805542,0.7136917114257812,1.249245524406433,-0.025484729558229446,0.48278412222862244,1.2423814535140991,0.02990308403968811,0.6926939487457275,1.7428542375564575,-0.00014442151586990803,0.47053542733192444,1.735561490058899,0.17498847842216492,0.6722909808158875,2.1746716499328613,0.4654771387577057,0.4572637975215912,2.167065143585205,0.5835635662078857,0.6750942468643188,2.2441253662109375,0.49361953139305115,0.4517444670200348,2.2377357482910156,0.6148405075073242,0.6373440027236938,2.3184618949890137,0.09400438517332077,0.4858260154724121,2.31683611869812,0.16230210661888123
1754076166.2063785,1551,0.6367930173873901,0.498263418674469,-0.6559098958969116,0.6581014394760132,0.44810059666633606,-0.6237536668777466,0.6694090962409973,0.4480803906917572,-0.6234940886497498,0.679207444190979,0.4486106336116791,-0.6233932375907898,0.612581193447113,0.44265735149383545,-0.6240355968475342,0.5949879884719849,0.43989071249961853,-0.6236539483070374,0.5803369283676147,0.4385857582092285,-0.6238193511962891,0.6882192492485046,0.46652597188949585,-0.34743770956993103,0.5578024983406067,0.45516547560691833,-0.33474844694137573,0.6544337868690491,0.5434415936470032,-0.5489218831062317,0.6023519039154053,0.5463720560073853,-0.5461445450782776,0.7745577096939087,0.6701338291168213,-0.1396317183971405,0.44985899329185486,0.6624721884727478,-0.12061603367328644,0.9522330164909363,0.9923161268234253,-0.40708261728286743,0.3194411098957062,0.9421865344047546,-0.08371184766292572,0.8157449960708618,0.8538878560066223,-0.885585606098175,0.2941616177558899,1.1737112998962402,-0.4209120273590088,0.7475804090499878,0.8293161392211914,-0.9770357012748718,0.26899516582489014,1.2511570453643799,-0.4765642285346985,0.7367139458656311,0.7698849439620972,-0.8924483060836792,0.29816848039627075,1.2377291917800903,-0.5196627378463745,0.7485145330429077,0.7768160700798035,-0.8628986477851868,0.3108499050140381,1.2126739025115967,-0.4512407183647156,0.716016948223114,1.254634141921997,-0.037065938115119934,0.484036922454834,1.2450623512268066,0.04183075204491615,0.6955026388168335,1.7494027614593506,0.010901862755417824,0.4753616750240326,1.7400156259536743,0.21409907937049866,0.677778422832489,2.1769590377807617,0.4950249195098877,0.46278756856918335,2.169464111328125,0.6357846856117249,0.680343508720398,2.246734142303467,0.5249893665313721,0.45697611570358276,2.240149736404419,0.6681040525436401,0.6409525275230408,2.3213400840759277,0.11407627910375595,0.4935762286186218,2.3232102394104004,0.19653557240962982
1754076166.2764168,1559,0.6354004144668579,0.4972003698348999,-0.6564120054244995,0.6573164463043213,0.4478209614753723,-0.6207941770553589,0.6691845655441284,0.4480111300945282,-0.6205610632896423,0.6791929006576538,0.44859424233436584,-0.6204444169998169,0.6101183891296387,0.4417246878147125,-0.6204090714454651,0.5923433303833008,0.4389666020870209,-0.6199737787246704,0.5775882005691528,0.4377056658267975,-0.6201308369636536,0.6886368989944458,0.4665392339229584,-0.3395381569862366,0.5564689040184021,0.4544846713542938,-0.3244442939758301,0.6537613272666931,0.5430842638015747,-0.5475066304206848,0.601324737071991,0.5453231334686279,-0.544101893901825,0.7747870087623596,0.6702079772949219,-0.1307058036327362,0.4498913884162903,0.6629404425621033,-0.11205790191888809,0.9547652006149292,0.9921155571937561,-0.39463815093040466,0.3215292990207672,0.9415619969367981,-0.07370822131633759,0.8166252374649048,0.8567980527877808,-0.873208224773407,0.3134484887123108,1.1727205514907837,-0.4247344136238098,0.7482128739356995,0.8377230763435364,-0.9579412341117859,0.29239246249198914,1.251389741897583,-0.47906532883644104,0.7378708124160767,0.7758283615112305,-0.8887923359870911,0.32222282886505127,1.2362163066864014,-0.5217679738998413,0.7501087188720703,0.781582236289978,-0.8558365106582642,0.33286768198013306,1.2107040882110596,-0.45534762740135193,0.7177497148513794,1.2607638835906982,-0.04417689889669418,0.4841591417789459,1.2515978813171387,0.04932252690196037,0.6971006393432617,1.7586312294006348,-0.0010362720349803567,0.477872759103775,1.750048279762268,0.22400541603565216,0.6810077428817749,2.1875195503234863,0.4927583336830139,0.4654461741447449,2.1804702281951904,0.656362771987915,0.6833017468452454,2.2585389614105225,0.5227787494659424,0.4600917398929596,2.2524054050445557,0.6897228956222534,0.6443397998809814,2.332913637161255,0.10264936834573746,0.49692708253860474,2.3354249000549316,0.21378684043884277
1754076166.3474169,1590,0.6350770592689514,0.4971407651901245,-0.7434946894645691,0.6572481393814087,0.4478214979171753,-0.6989307403564453,0.6691961288452148,0.44805726408958435,-0.6988471746444702,0.6793422698974609,0.44868776202201843,-0.6987364888191223,0.6094421744346619,0.4416654407978058,-0.6982683539390564,0.5914006233215332,0.4389123320579529,-0.6978053450584412,0.5764253735542297,0.437660276889801,-0.6979715824127197,0.6894900798797607,0.4668002724647522,-0.3557319939136505,0.5554264783859253,0.45446765422821045,-0.33818304538726807,0.6535155177116394,0.5430925488471985,-0.6174890995025635,0.6009777784347534,0.5453134179115295,-0.6137121915817261,0.7749180793762207,0.6702077388763428,-0.15079128742218018,0.45011401176452637,0.6643446087837219,-0.12089602649211884,0.9557984471321106,0.9919283986091614,-0.43249011039733887,0.322336882352829,0.9429874420166016,-0.07450815290212631,0.8184609413146973,0.8601893782615662,-0.9800500869750977,0.31951436400413513,1.1717126369476318,-0.4788132309913635,0.7505925893783569,0.8473427295684814,-1.0911881923675537,0.29974237084388733,1.2515490055084229,-0.5434972047805786,0.7395069003105164,0.7829950451850891,-1.008189082145691,0.3304808437824249,1.235000491142273,-0.5900061726570129,0.7517193555831909,0.7876411080360413,-0.9595729112625122,0.34040603041648865,1.208762764930725,-0.5115567445755005,0.7250556349754333,1.263664722442627,-0.054709501564502716,0.48967212438583374,1.2572715282440186,0.05999113991856575,0.7033603191375732,1.7627391815185547,0.017964549362659454,0.47839078307151794,1.7568037509918213,0.264893114566803,0.6856147646903992,2.1896636486053467,0.5338248610496521,0.46998223662376404,2.1856019496917725,0.7680585980415344,0.6901596188545227,2.2600646018981934,0.5694242119789124,0.46544432640075684,2.256206512451172,0.8068259358406067,0.6485431790351868,2.335520029067993,0.14536838233470917,0.5007896423339844,2.342363119125366,0.2937498092651367
1754076166.4066217,1629,0.635313868522644,0.4969955086708069,-0.7284649610519409,0.6577484011650085,0.44716793298721313,-0.6890352368354797,0.6699814200401306,0.4475686848163605,-0.6888538599014282,0.6803609728813171,0.44828787446022034,-0.6887232661247253,0.6094825863838196,0.4408115744590759,-0.6901237964630127,0.591433048248291,0.43806493282318115,-0.6897259950637817,0.5764705538749695,0.43689611554145813,-0.6898713707923889,0.6906481385231018,0.466789573431015,-0.357936829328537,0.5552689433097839,0.454408198595047,-0.36861127614974976,0.6537506580352783,0.543087363243103,-0.6109676361083984,0.6009743809700012,0.5452466607093811,-0.6103717088699341,0.7750281095504761,0.6715124845504761,-0.1598101556301117,0.450584352016449,0.6648116707801819,-0.14809197187423706,0.9582201838493347,0.9976142644882202,-0.4544042944908142,0.31996601819992065,0.9435870051383972,-0.07782275229692459,0.8268044590950012,0.8635457158088684,-0.9801604151725769,0.279926061630249,1.1794943809509277,-0.33437690138816833,0.7575610876083374,0.8463611006736755,-1.0770142078399658,0.2521519064903259,1.2549068927764893,-0.36068180203437805,0.746005654335022,0.7831907868385315,-0.9850422739982605,0.27875015139579773,1.243553876876831,-0.4140879213809967,0.757374107837677,0.7885398268699646,-0.9561764001846313,0.29284173250198364,1.2197383642196655,-0.36467301845550537,0.7249618172645569,1.2718243598937988,-0.05267739295959473,0.48981761932373047,1.265280842781067,0.057848066091537476,0.7037314772605896,1.7761658430099487,-0.007272725459188223,0.47955647110939026,1.7707985639572144,0.21365925669670105,0.6867374777793884,2.211642265319824,0.4764645993709564,0.4726700782775879,2.206693172454834,0.6039394736289978,0.6907307505607605,2.284024238586426,0.5062147974967957,0.4681429862976074,2.277766466140747,0.6324042081832886,0.6509392261505127,2.3548977375030518,0.09888284653425217,0.5031775832176208,2.3634567260742188,0.1596880555152893
1754076166.4763622,1673,0.6358708739280701,0.49699312448501587,-0.6955504417419434,0.6584551930427551,0.44683438539505005,-0.6606521010398865,0.6707463264465332,0.44730252027511597,-0.660398542881012,0.6811808347702026,0.4480806291103363,-0.6602501273155212,0.6099851131439209,0.4405538737773895,-0.6663342714309692,0.5918129086494446,0.4378690719604492,-0.6660445928573608,0.5766557455062866,0.4367554485797882,-0.6662410497665405,0.6913197040557861,0.46677669882774353,-0.3648415207862854,0.5552917718887329,0.45434579253196716,-0.36902034282684326,0.653967559337616,0.5431135892868042,-0.5854209661483765,0.6010105609893799,0.5452528595924377,-0.5906350016593933,0.7764610052108765,0.671467125415802,-0.15977294743061066,0.45085781812667847,0.6648222804069519,-0.17393085360527039,0.9594731330871582,1.0013266801834106,-0.4493369460105896,0.31440168619155884,0.946381151676178,-0.10916224867105484,0.8321272730827332,0.8641033172607422,-0.9365153312683105,0.270987331867218,1.1924899816513062,-0.33702078461647034,0.7615328431129456,0.8453073501586914,-1.035618782043457,0.2427569180727005,1.2681851387023926,-0.36293381452560425,0.7490923404693604,0.7829378843307495,-0.9598523378372192,0.26943689584732056,1.2588154077529907,-0.41215553879737854,0.7599027156829834,0.7885271310806274,-0.9133908152580261,0.2844887673854828,1.2357362508773804,-0.36614251136779785,0.7248865365982056,1.2742832899093628,-0.04436304420232773,0.4899221956729889,1.2665244340896606,0.04915108531713486,0.7028949856758118,1.7794749736785889,-0.0010222303681075573,0.47960561513900757,1.772673487663269,0.15183573961257935,0.6864801645278931,2.216187000274658,0.45238059759140015,0.4736555516719818,2.2102394104003906,0.4885203242301941,0.6904999017715454,2.2874960899353027,0.479816734790802,0.46879130601882935,2.2799618244171143,0.5128887891769409,0.6522389650344849,2.3595213890075684,0.09724149852991104,0.5042134523391724,2.3678228855133057,0.06989134848117828
1754076166.5364094,1701,0.6363200545310974,0.4969805181026459,-0.6091087460517883,0.6592556834220886,0.44647374749183655,-0.5732849836349487,0.6716115474700928,0.44695335626602173,-0.5729856491088867,0.6820856332778931,0.4477613866329193,-0.5727834701538086,0.6107474565505981,0.4404282867908478,-0.5784603953361511,0.5925737619400024,0.43778806924819946,-0.5781594514846802,0.5772492289543152,0.4366980493068695,-0.5783291459083557,0.6921521425247192,0.46668657660484314,-0.30672943592071533,0.5553034543991089,0.45431020855903625,-0.3195649981498718,0.6543019413948059,0.5431219935417175,-0.5070289969444275,0.6012594699859619,0.545254647731781,-0.5117703080177307,0.7775072455406189,0.6715686321258545,-0.12324851751327515,0.4507806897163391,0.6651028394699097,-0.14580287039279938,0.9608262181282043,1.003322720527649,-0.4205322861671448,0.31152230501174927,0.9474207758903503,-0.09964930266141891,0.8353282809257507,0.8640596270561218,-0.8904511332511902,0.26358503103256226,1.1954869031906128,-0.33050933480262756,0.7636533975601196,0.8445486426353455,-0.9744402766227722,0.23484918475151062,1.2715510129928589,-0.35507118701934814,0.7507938742637634,0.783079981803894,-0.8770016431808472,0.26335668563842773,1.2621411085128784,-0.39948922395706177,0.7613343596458435,0.788657009601593,-0.8617042303085327,0.2787213921546936,1.2391998767852783,-0.35774385929107666,0.7248553037643433,1.2757530212402344,-0.04388666898012161,0.49007582664489746,1.2683802843093872,0.04867205023765564,0.702483594417572,1.7806051969528198,-0.0373019278049469,0.47976216673851013,1.7756989002227783,0.15919193625450134,0.6869362592697144,2.219513416290283,0.3870263695716858,0.4747362732887268,2.2123072147369385,0.5087624192237854,0.6909235715866089,2.290675640106201,0.4118174612522125,0.4700604975223541,2.2802388668060303,0.5344048142433167,0.6534148454666138,2.3610408306121826,0.025748809799551964,0.5065621137619019,2.3697257041931152,0.09282489120960236
1754076166.616747,1720,0.6359821557998657,0.49684518575668335,-0.5848208665847778,0.6592572927474976,0.44628793001174927,-0.5491805672645569,0.6716864109039307,0.44689643383026123,-0.5489292144775391,0.6822558045387268,0.4477592408657074,-0.548778235912323,0.610504686832428,0.4398883879184723,-0.5557852983474731,0.5924090147018433,0.4371929168701172,-0.5555242300033569,0.5771827697753906,0.4360092580318451,-0.5557245016098022,0.6926160454750061,0.46681103110313416,-0.28771087527275085,0.5553032159805298,0.45391902327537537,-0.3064112067222595,0.6541808843612671,0.5432103872299194,-0.4835413098335266,0.6007993221282959,0.5452564358711243,-0.4894915521144867,0.7778974175453186,0.6749659180641174,-0.09810081869363785,0.450339138507843,0.6676713824272156,-0.14329487085342407,0.9681636691093445,1.00472092628479,-0.3936639428138733,0.3070792853832245,0.9503077268600464,-0.08160698413848877,0.8478466272354126,0.8693045377731323,-0.8377960920333862,0.2650483250617981,1.195401906967163,-0.2598922848701477,0.7704033255577087,0.8508889079093933,-0.909389317035675,0.23751947283744812,1.2714028358459473,-0.27315133810043335,0.7582359910011292,0.7888246178627014,-0.8085587620735168,0.26508134603500366,1.2608076333999634,-0.3132825493812561,0.7687100768089294,0.7929766774177551,-0.8077395558357239,0.2798423767089844,1.2382935285568237,-0.2829506993293762,0.7252059578895569,1.2878339290618896,-0.03998463973402977,0.4904553294181824,1.2836449146270752,0.04446598142385483,0.703674852848053,1.7933666706085205,-0.030134569853544235,0.48092466592788696,1.789684534072876,0.14585211873054504,0.6887205243110657,2.232975721359253,0.37634438276290894,0.4750351905822754,2.22751784324646,0.4723321795463562,0.6934794187545776,2.3017959594726562,0.3994755148887634,0.47055453062057495,2.2952802181243896,0.4965129494667053,0.6541550159454346,2.379509210586548,0.021136648952960968,0.5101896524429321,2.3854868412017822,0.0640089362859726
