timestamp,time_sec,ecg,ecg_smooth,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z,label
1761151738.3771105,0.0,1719,1719.0,4.617576114762609,-0.25380226167413217,-0.47042988737424213,4.900236516677121,-0.23735141011404348,-0.5143228073914846,4.918050232443104,-0.20082557325815106,-0.5147055586179098,4.933499481327126,-0.16241525541897275,-0.5154081980387369,4.846232124301832,-0.3125342316106878,-0.4765649338563283,4.825652828140105,-0.3312707484893216,-0.4769147038459778,4.805433660578602,-0.3512321349216056,-0.47793195645014447,4.80392346226258,-0.030805058501161293,-0.5150522987047831,4.624961525628854,-0.2701492782671213,-0.32953764994939166,4.403769550572123,-0.1344367780236134,-0.45302675167719525,4.337049628132956,-0.23406154738392324,-0.3994479874769847,3.4567177048984674,0.7345798148014208,-0.4404321213563283,3.317157443085042,-0.7345798148014205,-0.18399105221033094,1.6511434597102526,0.8902279588453371,-0.3058988253275553,1.796859247136722,-1.273988286304077,-0.1006199183563391,1.278444058453506,0.4426273269180072,-0.18308267245690024,1.5165431003454994,-1.4572906299624846,-0.3254636824131012,1.1869788809972002,0.38337285373196317,-0.210751287639141,1.3980652290624078,-1.5512589088497586,-0.3650221824645996,1.3324914018917633,0.39518426090696585,-0.2140799264113108,1.4686667693114235,-1.5612568017489723,-0.431712140639623,1.357309375063011,0.38509219273248485,-0.18297255535920462,1.5318298612417207,-1.498444531094983,-0.3680064380168914,-0.045978060284826594,0.4978483504278773,-0.08018926531076426,0.045978060284826566,-0.4978483504278777,0.07874672487378113,-2.5627682325902135,0.3684325868516089,0.2011631876230239,-2.4901981189539764,-0.5311749699363632,0.4029667377471924,-5.072996065926084,0.28421091305503815,0.9113367398579916,-5.063133593517606,-0.5707592119546264,0.940826416015625,-5.409557426340707,0.26324595488358554,0.9679845770200094,-5.415226039130519,-0.5803759029202529,0.9880743225415548,-5.655685420093355,0.28973708950288163,0.6304375926653544,-5.643369646250271,-0.553050894323743,0.6338020960489908,neutro
1761151738.460263,0.0831525325775146,1770,1719.0,4.617576114762609,-0.25380226167413217,-0.47042988737424213,4.900236516677121,-0.23735141011404348,-0.5143228073914846,4.918050232443104,-0.20082557325815106,-0.5147055586179098,4.933499481327126,-0.16241525541897275,-0.5154081980387369,4.846232124301832,-0.3125342316106878,-0.4765649338563283,4.825652828140105,-0.3312707484893216,-0.4769147038459778,4.805433660578602,-0.3512321349216056,-0.47793195645014447,4.80392346226258,-0.030805058501161293,-0.5150522987047831,4.624961525628854,-0.2701492782671213,-0.32953764994939166,4.403769550572123,-0.1344367780236134,-0.45302675167719525,4.337049628132956,-0.23406154738392324,-0.3994479874769847,3.4567177048984674,0.7345798148014208,-0.4404321213563283,3.317157443085042,-0.7345798148014205,-0.18399105221033094,1.6511434597102526,0.8902279588453371,-0.3058988253275553,1.796859247136722,-1.273988286304077,-0.1006199183563391,1.278444058453506,0.4426273269180072,-0.18308267245690024,1.5165431003454994,-1.4572906299624846,-0.3254636824131012,1.1869788809972002,0.38337285373196317,-0.210751287639141,1.3980652290624078,-1.5512589088497586,-0.3650221824645996,1.3324914018917633,0.39518426090696585,-0.2140799264113108,1.4686667693114235,-1.5612568017489723,-0.431712140639623,1.357309375063011,0.38509219273248485,-0.18297255535920462,1.5318298612417207,-1.498444531094983,-0.3680064380168914,-0.045978060284826594,0.4978483504278773,-0.08018926531076426,0.045978060284826566,-0.4978483504278777,0.07874672487378113,-2.5627682325902135,0.3684325868516089,0.2011631876230239,-2.4901981189539764,-0.5311749699363632,0.4029667377471924,-5.072996065926084,0.28421091305503815,0.9113367398579916,-5.063133593517606,-0.5707592119546264,0.940826416015625,-5.409557426340707,0.26324595488358554,0.9679845770200094,-5.415226039130519,-0.5803759029202529,0.9880743225415548,-5.655685420093355,0.28973708950288163,0.6304375926653544,-5.643369646250271,-0.553050894323743,0.6338020960489908,neutro
1761151738.5260923,0.1489818096160888,1591,1719.0,4.409842467502924,-0.3113037518545973,-0.40984713037808734,4.693046272048782,-0.2562442687706734,-0.4401364227135976,4.711585547746627,-0.212809050535224,-0.4404472013314565,4.727856985366256,-0.16884997620917916,-0.4409527579943339,4.645027358222596,-0.3398922764847248,-0.40465816855430603,4.630576375160278,-0.3578049603224563,-0.404881089925766,4.614488855942501,-0.3784834665757859,-0.4055354396502177,4.632108785832034,-0.018407175364964914,-0.41386199990908307,4.485003726909826,-0.28638319959990294,-0.24292839566866556,4.201968487718747,-0.18258390536362576,-0.3855493664741516,4.150587123222156,-0.2932101329213333,-0.3367154598236084,3.4461455401454035,0.7615756590439395,-0.3490150074164073,3.238360397086987,-0.7615756590439395,-0.08819092065095896,1.7592483221938426,0.9939786147624575,-0.27009315292040503,1.8034150112912386,-1.2399303549377334,-0.0589950395127137,1.3420531827707267,0.49461289816960186,-0.22225499153137204,1.6739152118459624,-1.2743808717268095,-0.31852426131566364,1.169505096450643,0.3925113664481971,-0.2535707056522369,1.5811476318758413,-1.30585908647729,-0.36273114879926044,1.3624095918948687,0.34153949235608194,-0.25645539164543146,1.7366319336818643,-1.3018892623717744,-0.4073164959748586,1.3978907696597531,0.33761673718897395,-0.22181275486946103,1.7739853855472765,-1.2533873383938083,-0.3497577508290608,-0.030058176663391306,0.4983389705674324,-0.07430401506523286,0.03005817666339128,-0.4983389705674328,0.0725940900544325,-2.462410690756552,0.5113631288297461,0.09285597751537956,-2.3734952382056793,-0.571752854113419,0.3165467952688535,-4.7362863654093035,0.5493180344116338,0.6553555329640706,-4.7796451562532765,-0.6831304836909395,0.7565560440222422,-5.04724843516381,0.5312718078898525,0.6988264818986257,-5.077104974355849,-0.6612533593389619,0.7939246793588003,-5.377759964854782,0.5698203006293218,0.4199485269685586,-5.375701796258536,-0.6618273834852836,0.5298282454411188,neutro
1761151738.7296064,0.3524959087371826,1747,1688.0,4.195365395808473,-0.35650398033745107,-0.349299818277359,4.477575586095024,-0.2664054208805846,-0.3625900447368622,4.495358089412956,-0.2119825147846317,-0.3627785344918569,4.5106735820883115,-0.15748089606250856,-0.3630370795726776,4.437073416215415,-0.37061156869179795,-0.3394144674142201,4.429499419458697,-0.3906365010756984,-0.33949170509974164,4.416936155714244,-0.4168073404512982,-0.33981271584828693,4.448865946617036,0.01483483959621869,-0.2977849741776784,4.344473813992478,-0.31462215612418193,-0.18620769431193665,3.9912682775282398,-0.20887895680594684,-0.3137585918108622,3.9654162436618363,-0.33655903225886014,-0.2823559641838073,3.446700540512198,0.7803816215606311,-0.2223447859287261,3.1849877413166383,-0.7803816215606308,-0.040990480609859,1.923137117248147,1.140789204740728,-0.17014742021759346,1.7965844817881764,-1.1752712022388334,-0.06109151119987167,1.3887995359517993,0.618621430088646,-0.16777612765630087,1.826864032703319,-1.101183332411906,-0.314148207505544,1.1190782125788046,0.4811617364497663,-0.19214029113451636,1.7196369612529985,-1.0944305850630922,-0.3605534036954244,1.3107307319658814,0.38220739108385976,-0.19915364682674405,1.9453074182912466,-1.0744551996218326,-0.38326093554496765,1.3742994778534745,0.3827947215020533,-0.16822096457084015,1.9668795320154115,-1.0303382880759144,-0.33342863122622174,-0.012293392788234095,0.4990074209008499,-0.05689035045603905,0.012293392788234063,-0.4990074209008502,0.056362397968769025,-2.366700855828209,0.6416001064442255,0.0242558407286803,-2.2693680674150807,-0.6311181130596607,0.2023148834705352,-4.39148409866498,0.7979709778435478,0.41459689537684125,-4.548758700576503,-0.8744939776891067,0.5297677169243494,-4.6840146833766605,0.7727317638033435,0.4429379204909007,-4.814021039065462,-0.8381266356906414,0.5556943019231161,-5.1582078612958675,0.8634183830566237,0.23429141131540132,-5.213425863279691,-0.8643852569173353,0.3569556375344594,neutro
1761151738.8223572,0.4452466964721679,1688,1646.0,3.8214708214182185,-0.37156217129097496,-0.2605832914511363,4.09149058645947,-0.2460812813273819,-0.2538552284240722,4.108521012612456,-0.1829477218805754,-0.2539068857828776,4.123149352977484,-0.11875241084876009,-0.25397835175196326,4.053074584576566,-0.38392730875919634,-0.24538320302963249,4.054504204126115,-0.4079724853685284,-0.2453598131736119,4.0486639872594266,-0.43942393004838703,-0.24536975721518195,4.101611092157538,0.07358151043149286,-0.15280314534902564,4.043940827365414,-0.3420346479660344,-0.11149949704607325,3.6391072448550688,-0.20762996227357874,-0.2169919560352961,3.6426684250276504,-0.3454598305808445,-0.20562076320250822,3.27356689855948,0.778228460422643,-0.07647933376332115,3.002812245532463,-0.7782284604226434,-0.0108063203127434,1.9085143349050302,1.253045843425256,-0.03926785010844467,1.6635970320472933,-1.0476750957888326,-0.07152310386300083,0.9345220829801004,0.9322369449143132,-0.09177083335816859,1.6050030485748266,-0.8884001160817875,-0.3125600616137187,0.482737941742959,0.8239849026999954,-0.11135383695363997,1.4222401393692976,-0.8555455853763752,-0.3596696654955546,0.6534883101895179,0.6675522553458618,-0.13563329726457593,1.6588016072400504,-0.8155632186665214,-0.3737972478071849,0.7826968910090999,0.6572349609235019,-0.0992694795131683,1.692505792694423,-0.7706499046924667,-0.32455515861511225,0.01753536129644789,0.49951699028455115,-0.022980911657214127,-0.01753536129644789,-0.49951699028455115,0.023004495849211968,-2.2191817866238046,0.8756077445916887,-0.04458930343389506,-2.16905836076732,-0.549178577227536,0.033790950042506,-3.9145512831710048,1.178090237008071,0.14810234308242795,-4.231560325647594,-0.9234239366611744,0.21096912523110709,-4.170213984507565,1.1471587786031252,0.15836370488007864,-4.457881687793445,-0.8775587820884483,0.2229085614283879,-4.772970892882003,1.3029659732252237,0.01727671052018793,-4.9006544714624525,-0.8564404832068618,0.10358581195274984,neutro
1761151738.9372413,0.5601308345794678,1646,1668.0,3.9305856464056155,-0.3866806612864069,-0.1945833663145701,4.212948954818348,-0.25754952629270056,-0.1882183750470479,4.237798131360525,-0.1878942485846702,-0.1882792065540949,4.257389403912497,-0.12018942554991931,-0.1883564194043477,4.162904158221399,-0.40880517457316157,-0.1803784519433975,4.164919160770985,-0.4338520980590723,-0.18034410476684568,4.158725906823334,-0.46651980824602385,-0.18034314612547553,4.260909574966314,0.09217882921001926,-0.09324117129047706,4.174055631269638,-0.3658070417044353,-0.055464306225379234,3.772348413158585,-0.2102967057364211,-0.15327468266089753,3.767946871873356,-0.3488803475447397,-0.14294040948152537,3.424262676394028,0.7714708450008892,-0.03330503295486167,3.1679122538264903,-0.7714708450008896,0.030383106864367865,2.0577626705874787,1.2559061923417811,-0.0033660037443041676,1.8655868145254069,-0.9889384780183724,-0.05009671176473297,1.0101747758572879,1.0884414045491126,-0.03637456707656381,1.8895200060338304,-0.838871832895364,-0.2899158199628194,0.546703134150798,1.0321138586119047,-0.05183407664299009,1.7212844780094854,-0.8241107259455696,-0.33576832214991253,0.6965637288071406,0.8605952601083032,-0.07567154616117476,1.9445562618750574,-0.7799581845218676,-0.34814642866452533,0.837605034895334,0.8386911510910515,-0.043505965421597126,1.9678713940308488,-0.7330913606005681,-0.3016825218995412,0.031040587548462728,0.4987384134123192,-0.0227034154037634,-0.031040587548462728,-0.4987384134123192,0.022726650039354906,-2.2585599223137383,0.9638190069422937,-0.03611153364181513,-2.26139958117838,-0.5746371333387612,0.020601375338931836,-4.027055817855399,1.364390685594439,0.12795928617318467,-4.423395872271408,-0.8659553514697292,0.16536646584669748,-4.2862882046015836,1.3438661138335766,0.13578526178995765,-4.670859054999374,-0.7277052257815454,0.17425167560577393,-4.957446652781075,1.5064879782640315,0.005440305297573367,-5.138374235628601,-0.8573840644576446,0.06375340372323986,neutro
1761151739.0000446,0.622934103012085,1627,1646.0,4.1060936041374205,-0.28106852805457067,-0.13494917502005893,4.387409702768317,-0.16147052269746173,-0.1268160318334897,4.413285316748941,-0.09057868910852789,-0.12689981112877521,4.4332080677306065,-0.021837854977614368,-0.12698960055907563,4.337707731002541,-0.33533769269012614,-0.12055969486633937,4.340402729922952,-0.37543590782109865,-0.12053491920232769,4.337119011792424,-0.41906616855408946,-0.12054376800854998,4.429325755159126,0.17238370201894215,-0.034596741820375095,4.351697063329251,-0.388832292166923,-0.005233750989039702,3.9552298188910022,-0.12220256527689331,-0.0954746305942535,3.9436800253588236,-0.2884227401234873,-0.087564755231142,3.5601363594065436,0.7764395022741248,0.0017974114355941671,3.3466836123489103,-0.7764395022741252,0.07066534521679077,2.204667514395006,1.2411537676714066,0.0030664655690392003,2.0518101618172255,-0.9834110948004687,-0.026442912717660267,1.132192122056163,1.2397464791376605,-0.04453779074052964,2.0614405738286403,-0.7298011658477148,-0.25988327463467914,0.6587174622526312,1.2681511089515334,-0.06075457235177356,1.8990704008217125,-0.690092967309693,-0.30490842461585993,0.786470481938005,1.0911661155883634,-0.08660774181286494,2.0981850623215474,-0.6313292279695816,-0.3146926909685135,0.9527779306095107,1.0651377552501617,-0.05235145861903823,2.1358650629816345,-0.605789013876815,-0.27052998542785645,0.042214515301477296,0.49818691076324845,-0.025311045348644198,-0.042214515301477296,-0.49818691076324845,0.025356798122326468,-2.296391963675848,1.0599337734113923,-0.033583191533883366,-2.3758884095175365,-0.5618862042974637,0.011868367902934532,-4.245624904399484,1.6458885162427634,0.09054570893446601,-4.655292009109544,-0.7235507616522928,0.13512741277615228,-4.50742841892589,1.6202408331618878,0.09529912099242206,-4.92696548856775,-0.5545113802171678,0.14174058536688483,-5.2316204382721665,1.843245055604167,-0.028697997331619266,-5.406088542727293,-0.7928316461873456,0.0366346156224608,neutro
1761151739.1097524,0.7326419353485107,1668,1627.0,4.066261289464393,-0.058111026799511835,-0.17453936487436295,4.308423087517172,0.026979293649694664,-0.1618860140442848,4.3306963727613415,0.08961538412457844,-0.161971740424633,4.347910485689738,0.14837138281307452,-0.1620487347245216,4.2853854527681285,-0.12673627432187415,-0.1627128943800926,4.289326552319548,-0.1734429317780587,-0.16269783924023307,4.28961662747579,-0.22087909532613728,-0.1627065291007359,4.343883003068833,0.2773268254399732,-0.0377067532390356,4.312282769056914,-0.2968819589542989,-0.050445735454559305,3.897280192746232,0.034586571284919015,-0.1263213604688644,3.9056032322370284,-0.13667119949541418,-0.12838190421462056,3.4869862396633358,0.8067461748818552,0.00022533830876149985,3.300257549061639,-0.8067461748818553,0.037711111207803065,2.241831223731502,1.2101496468121262,-0.0059590066472689,2.100739819605297,-1.0798123571765401,-0.06012524540225663,1.2907681224750922,1.290073218168623,-0.10390295336643851,2.0559403434775696,-0.835793038409789,-0.3001753489176432,0.8642470690904442,1.3639684831721004,-0.1292115325729052,1.8812946219045898,-0.7790278516516457,-0.3470194041728973,0.9936742963573835,1.2051622640627757,-0.15894920130570725,2.0969896273952937,-0.7109020539232075,-0.3610283484061559,1.1235943824775896,1.1046030078932427,-0.11528870090842243,2.1417168150299397,-0.6943002062815058,-0.3117945392926534,0.04114721708301567,0.4982610233247348,-0.018241635572242804,-0.04114721708301567,-0.4982610233247348,0.018322657473618102,-2.2370518414973914,0.9785673676106218,-0.0255930228158831,-2.3649128023594645,-0.6059949028892814,0.008812632101277466,-4.210322770881473,1.5901029289266226,0.08986087888479229,-4.599971388908784,-0.6437462891446706,0.14253589759270346,-4.479587720688541,1.519494717342826,0.09188131118814143,-4.867916738810475,-0.47700729279560466,0.14936770002047214,-5.159637084839152,1.8748061434982464,-0.03543856243292487,-5.374361881207034,-0.7953061536740061,0.032454970292747,neutro
1761151739.172583,0.7954726219177246,1598,1627.0,3.8922376758433104,0.17074104985419514,-0.21794394403696057,4.105113415638297,0.22918153531115085,-0.1975574865937233,4.120166268082226,0.27548320631769857,-0.19762914131085074,4.134052022685452,0.3210415656037471,-0.19768807043631872,4.099785600587231,0.09223110237399901,-0.20471211026112238,4.103642805682134,0.035826067590696675,-0.20470292617877317,4.107329110199942,-0.016966109880076154,-0.20471716423829392,4.125068676211753,0.3636573265405226,-0.05380843269328276,4.154613306682485,-0.18746464692292156,-0.09977107743422191,3.7157078141221542,0.20049409058702153,-0.1580367510517438,3.7461927116086464,0.055318162692264854,-0.1694281809031963,3.2982890314103837,0.8006745122618768,-0.0018924007502695,3.137902426369602,-0.8006745122618769,-0.004243974884351062,2.2394440877319863,1.1619003447303626,-0.011887198003629801,2.1123904947977867,-1.152874605741396,-0.09263564273715015,1.4605755621007888,1.278234509929053,-0.15563950439294175,2.0054917069054796,-0.8999701453840508,-0.3226058880488078,1.058799550313385,1.3413524427997487,-0.18798829118410743,1.7966604750603894,-0.8135083535690061,-0.3689138889312744,1.186548348767444,1.1816789114018131,-0.21961946288744605,2.03130894380074,-0.7309463059205434,-0.38422093292077375,1.2888065618290963,1.0681120498710035,-0.1693803444504737,2.079012165766891,-0.7150708568580096,-0.3338915904362996,0.0398607948165969,0.49838269887191267,-0.008698270549454405,-0.0398607948165969,-0.49838269887191267,0.0088317522992535,-2.1095882479485426,0.8984893493956531,-0.015497021299476367,-2.284116657725942,-0.5344433892750264,-0.005310789681971101,-4.030882203281678,1.3890367092143971,0.09630632648865378,-4.415418566934932,-0.5586182925809644,0.12680589656035104,-4.316147240291406,1.2720891936451009,0.09602472806970273,-4.699913797780614,-0.4788438756697242,0.13251875340938563,-4.884561391100488,1.7616699032686312,-0.03131947088210533,-5.169428312342903,-0.7502801554659908,0.004028072270254299,neutro
1761151739.2394042,0.8622937202453613,1413,1668.0,3.6601383666089315,0.27642642587737176,-0.26483514408270514,3.8603975827618577,0.32848244538279353,-0.24046833316485083,3.874512946196719,0.363468882423236,-0.24051488935947415,3.8886606243504347,0.39860821764503956,-0.2405499517917633,3.8595734469390464,0.2192895309032374,-0.25348353882630664,3.8621512605294384,0.16860221740542636,-0.25348197917143495,3.8677848488524,0.11876059883946656,-0.2535083343585332,3.900016456972001,0.39750199430651656,-0.0739288491507371,3.951092437480685,-0.07657864245857532,-0.14786046743392942,3.4887090629976463,0.27025693245169746,-0.19539284209410346,3.541929271821013,0.16336148022965122,-0.21484384437402085,3.129104461455834,0.7836609450979707,0.006574331006656102,2.9781325128948395,-0.7836609450979707,-0.06506886084874462,2.2122124383029145,1.0829419092967265,-0.03575540799647567,2.2131448583218165,-1.2279307916913498,-0.15874193112055454,1.7256463356516447,1.2198927000646225,-0.2630902032057444,1.961148315591565,-1.0151642707560935,-0.39922717213630676,1.437486104215982,1.2597857359385396,-0.3113872557878494,1.7294520811014558,-0.9014828271212322,-0.4503711660703023,1.505723549566383,1.1061011904392977,-0.3382858435312906,1.9711424664193788,-0.7968670545884197,-0.46334456404050184,1.6300146961813209,0.9868402066336625,-0.2789429078499475,2.0050442839954936,-0.7754012319610246,-0.40889503558476764,0.0450702003035278,0.497867431985763,0.009629893844248696,-0.0450702003035278,-0.497867431985763,-0.009469085227465233,-1.9987701431155742,0.7063085356187074,0.0091506255945812,-2.2155527089085667,-0.502313740324607,-0.029743984652062266,-3.7969228287820798,0.8909755997723767,0.15802743782599762,-4.233220509584932,-0.516310503485988,0.1169893369078636,-4.094437675906185,0.7343526436288434,0.16121340791384373,-4.51007639042735,-0.45861733760341855,0.12356196343898766,-4.523688830413932,1.3592158185331786,0.03325312666129317,-4.9443097022578835,-0.6403063106876398,-0.021750284979740738,neutro
